notes,year,year_code,state,state_code,ten-year_age_groups,ten-year_age_groups_code,sex,sex_code,deaths,population,crude_rate
,2004.0,2004.0,Colorado,8.0,35-44 years,35-44,Female,F,49.0,349352.0,14.0
,2004.0,2004.0,Colorado,8.0,35-44 years,35-44,Male,M,119.0,358801.0,33.2
,2004.0,2004.0,Colorado,8.0,45-54 years,45-54,Female,F,54.0,343987.0,15.7
,2004.0,2004.0,Colorado,8.0,45-54 years,45-54,Male,M,144.0,343466.0,41.9
,2004.0,2004.0,Colorado,8.0,55-64 years,55-64,Female,F,14.0,221319.0,
,2004.0,2004.0,Colorado,8.0,55-64 years,55-64,Male,M,81.0,216641.0,37.4
,2004.0,2004.0,Colorado,8.0,65-74 years,65-74,Female,F,10.0,127383.0,
,2004.0,2004.0,Colorado,8.0,65-74 years,65-74,Male,M,27.0,113763.0,23.7
,2004.0,2004.0,Colorado,8.0,75-84 years,75-84,Male,M,34.0,63672.0,53.4
,2004.0,2004.0,Colorado,8.0,85+ years,85+,Male,M,11.0,16712.0,
,2004.0,2004.0,Connecticut,9.0,15-24 years,15-24,Male,M,29.0,229870.0,12.6
,2004.0,2004.0,Connecticut,9.0,25-34 years,25-34,Male,M,34.0,206848.0,16.4
,2004.0,2004.0,Connecticut,9.0,35-44 years,35-44,Female,F,19.0,285878.0,
,2004.0,2004.0,Connecticut,9.0,35-44 years,35-44,Male,M,39.0,273072.0,14.3
,2004.0,2004.0,Connecticut,9.0,45-54 years,45-54,Female,F,16.0,268910.0,
,2004.0,2004.0,Connecticut,9.0,45-54 years,45-54,Male,M,64.0,257637.0,24.8
,2004.0,2004.0,Connecticut,9.0,55-64 years,55-64,Male,M,28.0,177450.0,15.8
,2004.0,2004.0,Connecticut,9.0,65-74 years,65-74,Male,M,16.0,101859.0,
,2004.0,2004.0,Connecticut,9.0,75-84 years,75-84,Male,M,10.0,70805.0,
,2004.0,2004.0,Delaware,10.0,25-34 years,25-34,Male,M,14.0,52642.0,
,2004.0,2004.0,Delaware,10.0,35-44 years,35-44,Male,M,12.0,61288.0,
,2004.0,2004.0,Delaware,10.0,45-54 years,45-54,Male,M,19.0,57032.0,
,2004.0,2004.0,Delaware,10.0,55-64 years,55-64,Male,M,12.0,42007.0,
,2004.0,2004.0,Florida,12.0,5-14 years,14-May,Male,M,15.0,1107880.0,
,2004.0,2004.0,Florida,12.0,15-24 years,15-24,Female,F,34.0,1099300.0,3.1
,2004.0,2004.0,Florida,12.0,15-24 years,15-24,Male,M,175.0,1161562.0,15.1
,2004.0,2004.0,Florida,12.0,25-34 years,25-34,Female,F,58.0,1063589.0,5.5
,2004.0,2004.0,Florida,12.0,25-34 years,25-34,Male,M,226.0,1078624.0,21.0
,2004.0,2004.0,Florida,12.0,35-44 years,35-44,Female,F,133.0,1282621.0,10.4
,2004.0,2004.0,Florida,12.0,35-44 years,35-44,Male,M,341.0,1268894.0,26.9
,2004.0,2004.0,Florida,12.0,45-54 years,45-54,Female,F,167.0,1234688.0,13.5
,2004.0,2004.0,Florida,12.0,45-54 years,45-54,Male,M,380.0,1166734.0,32.6
,2004.0,2004.0,Florida,12.0,55-64 years,55-64,Female,F,95.0,1015190.0,9.4
,2004.0,2004.0,Florida,12.0,55-64 years,55-64,Male,M,245.0,908588.0,27.0
,2004.0,2004.0,Florida,12.0,65-74 years,65-74,Female,F,39.0,796876.0,4.9
,2004.0,2004.0,Florida,12.0,65-74 years,65-74,Male,M,158.0,696071.0,22.7
,2004.0,2004.0,Florida,12.0,75-84 years,75-84,Female,F,41.0,617241.0,6.6
,2004.0,2004.0,Florida,12.0,75-84 years,75-84,Male,M,180.0,468901.0,38.4
,2004.0,2004.0,Florida,12.0,85+ years,85+,Female,F,21.0,229120.0,9.2
,2004.0,2004.0,Florida,12.0,85+ years,85+,Male,M,78.0,124101.0,62.9
,2004.0,2004.0,Georgia,13.0,15-24 years,15-24,Female,F,17.0,625286.0,
,2004.0,2004.0,Georgia,13.0,15-24 years,15-24,Male,M,117.0,661927.0,17.7
,2004.0,2004.0,Georgia,13.0,25-34 years,25-34,Female,F,34.0,646165.0,5.3
,2004.0,2004.0,Georgia,13.0,25-34 years,25-34,Male,M,133.0,648771.0,20.5
,2004.0,2004.0,Georgia,13.0,35-44 years,35-44,Female,F,57.0,696292.0,8.2
,2004.0,2004.0,Georgia,13.0,35-44 years,35-44,Male,M,143.0,683765.0,20.9
,2004.0,2004.0,Georgia,13.0,45-54 years,45-54,Female,F,47.0,621478.0,7.6
,2004.0,2004.0,Georgia,13.0,45-54 years,45-54,Male,M,135.0,587382.0,23.0
,2004.0,2004.0,Georgia,13.0,55-64 years,55-64,Female,F,26.0,431527.0,6.0
,2004.0,2004.0,Georgia,13.0,55-64 years,55-64,Male,M,106.0,397981.0,26.6
,2004.0,2004.0,Georgia,13.0,65-74 years,65-74,Male,M,69.0,212235.0,32.5
,2004.0,2004.0,Georgia,13.0,75-84 years,75-84,Female,F,10.0,174421.0,
,2004.0,2004.0,Georgia,13.0,75-84 years,75-84,Male,M,42.0,106264.0,39.5
,2004.0,2004.0,Georgia,13.0,85+ years,85+,Male,M,20.0,24871.0,80.4
,2004.0,2004.0,Hawaii,15.0,15-24 years,15-24,Male,M,11.0,95507.0,
,2004.0,2004.0,Hawaii,15.0,25-34 years,25-34,Male,M,18.0,86438.0,
,2004.0,2004.0,Hawaii,15.0,35-44 years,35-44,Male,M,15.0,91083.0,
,2004.0,2004.0,Hawaii,15.0,45-54 years,45-54,Male,M,18.0,94143.0,
,2004.0,2004.0,Hawaii,15.0,55-64 years,55-64,Male,M,11.0,67717.0,
,2004.0,2004.0,Idaho,16.0,15-24 years,15-24,Male,M,26.0,112006.0,23.2
,2004.0,2004.0,Idaho,16.0,25-34 years,25-34,Male,M,26.0,92663.0,28.1
,2004.0,2004.0,Idaho,16.0,35-44 years,35-44,Female,F,10.0,93353.0,
,2004.0,2004.0,Idaho,16.0,35-44 years,35-44,Male,M,46.0,95427.0,48.2
,2004.0,2004.0,Idaho,16.0,45-54 years,45-54,Female,F,11.0,96053.0,
,2004.0,2004.0,Idaho,16.0,45-54 years,45-54,Male,M,36.0,95323.0,37.8
,2004.0,2004.0,Idaho,16.0,55-64 years,55-64,Male,M,24.0,67913.0,35.3
,2004.0,2004.0,Idaho,16.0,65-74 years,65-74,Male,M,15.0,40469.0,
,2004.0,2004.0,Idaho,16.0,75-84 years,75-84,Male,M,11.0,23933.0,
,2004.0,2004.0,Illinois,17.0,15-24 years,15-24,Female,F,26.0,872978.0,3.0
,2004.0,2004.0,Illinois,17.0,15-24 years,15-24,Male,M,127.0,925419.0,13.7
,2004.0,2004.0,Illinois,17.0,25-34 years,25-34,Female,F,30.0,868038.0,3.5
,2004.0,2004.0,Illinois,17.0,25-34 years,25-34,Male,M,141.0,883607.0,16.0
,2004.0,2004.0,Illinois,17.0,35-44 years,35-44,Female,F,39.0,945900.0,4.1
,2004.0,2004.0,Illinois,17.0,35-44 years,35-44,Male,M,161.0,936509.0,17.2
,2004.0,2004.0,Illinois,17.0,45-54 years,45-54,Female,F,55.0,901954.0,6.1
,2004.0,2004.0,Illinois,17.0,45-54 years,45-54,Male,M,171.0,870607.0,19.6
,2004.0,2004.0,Illinois,17.0,55-64 years,55-64,Female,F,31.0,628226.0,4.9
,2004.0,2004.0,Illinois,17.0,55-64 years,55-64,Male,M,98.0,578674.0,16.9
,2004.0,2004.0,Illinois,17.0,65-74 years,65-74,Male,M,59.0,343477.0,17.2
,2004.0,2004.0,Illinois,17.0,75-84 years,75-84,Female,F,10.0,330812.0,
,2004.0,2004.0,Illinois,17.0,75-84 years,75-84,Male,M,40.0,215232.0,18.6
,2004.0,2004.0,Illinois,17.0,85+ years,85+,Male,M,20.0,58744.0,34.0
,2004.0,2004.0,Indiana,18.0,15-24 years,15-24,Female,F,15.0,446559.0,
,2004.0,2004.0,Indiana,18.0,15-24 years,15-24,Male,M,75.0,465066.0,16.1
,2004.0,2004.0,Indiana,18.0,25-34 years,25-34,Female,F,26.0,401584.0,6.5
,2004.0,2004.0,Indiana,18.0,25-34 years,25-34,Male,M,100.0,409143.0,24.4
,2004.0,2004.0,Indiana,18.0,35-44 years,35-44,Female,F,38.0,455331.0,8.3
,2004.0,2004.0,Indiana,18.0,35-44 years,35-44,Male,M,132.0,454849.0,29.0
,2004.0,2004.0,Indiana,18.0,45-54 years,45-54,Female,F,26.0,449865.0,5.8
,2004.0,2004.0,Indiana,18.0,45-54 years,45-54,Male,M,93.0,441827.0,21.0
,2004.0,2004.0,Indiana,18.0,55-64 years,55-64,Female,F,19.0,321062.0,
,2004.0,2004.0,Indiana,18.0,55-64 years,55-64,Male,M,73.0,301536.0,24.2
,2004.0,2004.0,Indiana,18.0,65-74 years,65-74,Male,M,38.0,179451.0,21.2
,2004.0,2004.0,Indiana,18.0,75-84 years,75-84,Male,M,31.0,109416.0,28.3
,2004.0,2004.0,Indiana,18.0,85+ years,85+,Male,M,18.0,27888.0,
,2004.0,2004.0,Iowa,19.0,15-24 years,15-24,Male,M,51.0,226629.0,22.5
,2004.0,2004.0,Iowa,19.0,25-34 years,25-34,Male,M,48.0,178007.0,27.0
,2004.0,2004.0,Iowa,19.0,35-44 years,35-44,Female,F,13.0,204321.0,
,2004.0,2004.0,Iowa,19.0,35-44 years,35-44,Male,M,50.0,205904.0,24.3
,2004.0,2004.0,Iowa,19.0,45-54 years,45-54,Female,F,13.0,212122.0,
,2004.0,2004.0,Iowa,19.0,45-54 years,45-54,Male,M,66.0,214843.0,30.7
,2004.0,2004.0,Iowa,19.0,55-64 years,55-64,Female,F,10.0,151551.0,
,2004.0,2004.0,Iowa,19.0,55-64 years,55-64,Male,M,26.0,146260.0,17.8
,2004.0,2004.0,Iowa,19.0,65-74 years,65-74,Male,M,18.0,94762.0,
,2004.0,2004.0,Iowa,19.0,75-84 years,75-84,Male,M,16.0,65464.0,
,2004.0,2004.0,Iowa,19.0,85+ years,85+,Male,M,10.0,19748.0,
,2004.0,2004.0,Kansas,20.0,15-24 years,15-24,Male,M,48.0,215935.0,22.2
,2004.0,2004.0,Kansas,20.0,25-34 years,25-34,Male,M,52.0,173328.0,30.0
,2004.0,2004.0,Kansas,20.0,35-44 years,35-44,Female,F,18.0,191957.0,
,2004.0,2004.0,Kansas,20.0,35-44 years,35-44,Male,M,58.0,191908.0,30.2
,2004.0,2004.0,Kansas,20.0,45-54 years,45-54,Female,F,23.0,195635.0,11.8
,2004.0,2004.0,Kansas,20.0,45-54 years,45-54,Male,M,56.0,195175.0,28.7
,2004.0,2004.0,Kansas,20.0,55-64 years,55-64,Male,M,31.0,128190.0,24.2
,2004.0,2004.0,Kansas,20.0,65-74 years,65-74,Male,M,23.0,79199.0,29.0
,2004.0,2004.0,Kansas,20.0,75-84 years,75-84,Male,M,16.0,53837.0,
,2004.0,2004.0,Kentucky,21.0,15-24 years,15-24,Female,F,14.0,286851.0,
,2004.0,2004.0,Kentucky,21.0,15-24 years,15-24,Male,M,61.0,299739.0,20.4
,2004.0,2004.0,Kentucky,21.0,25-34 years,25-34,Female,F,12.0,273802.0,
,2004.0,2004.0,Kentucky,21.0,25-34 years,25-34,Male,M,83.0,278402.0,29.8
,2004.0,2004.0,Kentucky,21.0,35-44 years,35-44,Female,F,18.0,309138.0,
,2004.0,2004.0,Kentucky,21.0,35-44 years,35-44,Male,M,101.0,306210.0,33.0
,2004.0,2004.0,Kentucky,21.0,45-54 years,45-54,Female,F,29.0,306959.0,9.4
,2004.0,2004.0,Kentucky,21.0,45-54 years,45-54,Male,M,86.0,296646.0,29.0
,2004.0,2004.0,Kentucky,21.0,55-64 years,55-64,Female,F,13.0,227362.0,
,2004.0,2004.0,Kentucky,21.0,55-64 years,55-64,Male,M,59.0,213123.0,27.7
,2004.0,2004.0,Kentucky,21.0,65-74 years,65-74,Male,M,35.0,128062.0,27.3
,2004.0,2004.0,Kentucky,21.0,75-84 years,75-84,Male,M,28.0,70195.0,39.9
,2004.0,2004.0,Kentucky,21.0,85+ years,85+,Male,M,10.0,16450.0,
,2004.0,2004.0,Louisiana,22.0,15-24 years,15-24,Female,F,12.0,355004.0,
,2004.0,2004.0,Louisiana,22.0,15-24 years,15-24,Male,M,74.0,358806.0,20.6
,2004.0,2004.0,Louisiana,22.0,25-34 years,25-34,Female,F,14.0,300044.0,
,2004.0,2004.0,Louisiana,22.0,25-34 years,25-34,Male,M,84.0,291799.0,28.8
,2004.0,2004.0,Louisiana,22.0,35-44 years,35-44,Female,F,27.0,332334.0,8.1
,2004.0,2004.0,Louisiana,22.0,35-44 years,35-44,Male,M,83.0,317069.0,26.2
,2004.0,2004.0,Louisiana,22.0,45-54 years,45-54,Female,F,26.0,329982.0,7.9
,2004.0,2004.0,Louisiana,22.0,45-54 years,45-54,Male,M,87.0,315331.0,27.6
,2004.0,2004.0,Louisiana,22.0,55-64 years,55-64,Female,F,12.0,233390.0,
,2004.0,2004.0,Louisiana,22.0,55-64 years,55-64,Male,M,38.0,213936.0,17.8
,2004.0,2004.0,Louisiana,22.0,65-74 years,65-74,Male,M,33.0,127780.0,25.8
,2004.0,2004.0,Louisiana,22.0,75-84 years,75-84,Male,M,28.0,73226.0,38.2
,2004.0,2004.0,Maine,23.0,15-24 years,15-24,Male,M,24.0,88286.0,27.2
,2004.0,2004.0,Maine,23.0,25-34 years,25-34,Male,M,15.0,72757.0,
,2004.0,2004.0,Maine,23.0,35-44 years,35-44,Male,M,25.0,98619.0,25.4
,2004.0,2004.0,Maine,23.0,45-54 years,45-54,Female,F,13.0,107563.0,
,2004.0,2004.0,Maine,23.0,45-54 years,45-54,Male,M,31.0,104279.0,29.7
,2004.0,2004.0,Maine,23.0,55-64 years,55-64,Male,M,17.0,75395.0,
,2004.0,2004.0,Maine,23.0,65-74 years,65-74,Male,M,13.0,45516.0,
,2004.0,2004.0,Maryland,24.0,15-24 years,15-24,Female,F,10.0,368868.0,
,2004.0,2004.0,Maryland,24.0,15-24 years,15-24,Male,M,48.0,381073.0,12.6
,2004.0,2004.0,Maryland,24.0,25-34 years,25-34,Male,M,47.0,350688.0,13.4
,2004.0,2004.0,Maryland,24.0,35-44 years,35-44,Female,F,18.0,465101.0,
,2004.0,2004.0,Maryland,24.0,35-44 years,35-44,Male,M,98.0,430871.0,22.7
,2004.0,2004.0,Maryland,24.0,45-54 years,45-54,Female,F,33.0,432669.0,7.6
,2004.0,2004.0,Maryland,24.0,45-54 years,45-54,Male,M,85.0,397003.0,21.4
,2004.0,2004.0,Maryland,24.0,55-64 years,55-64,Male,M,54.0,273908.0,19.7
,2004.0,2004.0,Maryland,24.0,65-74 years,65-74,Female,F,12.0,179254.0,
,2004.0,2004.0,Maryland,24.0,65-74 years,65-74,Male,M,29.0,149996.0,19.3
,2004.0,2004.0,Maryland,24.0,75-84 years,75-84,Male,M,29.0,88526.0,32.8
,2004.0,2004.0,Massachusetts,25.0,15-24 years,15-24,Male,M,43.0,441524.0,9.7
,2004.0,2004.0,Massachusetts,25.0,25-34 years,25-34,Female,F,13.0,432653.0,
,2004.0,2004.0,Massachusetts,25.0,25-34 years,25-34,Male,M,54.0,420160.0,12.9
,2004.0,2004.0,Massachusetts,25.0,35-44 years,35-44,Female,F,18.0,516529.0,
,2004.0,2004.0,Massachusetts,25.0,35-44 years,35-44,Male,M,83.0,497687.0,16.7
,2004.0,2004.0,Massachusetts,25.0,45-54 years,45-54,Female,F,20.0,482823.0,4.1
,2004.0,2004.0,Massachusetts,25.0,45-54 years,45-54,Male,M,72.0,456611.0,15.8
,2004.0,2004.0,Massachusetts,25.0,55-64 years,55-64,Female,F,10.0,343745.0,
,2004.0,2004.0,Massachusetts,25.0,55-64 years,55-64,Male,M,34.0,313962.0,10.8
,2004.0,2004.0,Massachusetts,25.0,65-74 years,65-74,Male,M,23.0,183603.0,12.5
,2004.0,2004.0,Massachusetts,25.0,75-84 years,75-84,Male,M,21.0,125235.0,16.8
,2004.0,2004.0,Massachusetts,25.0,85+ years,85+,Male,M,10.0,35634.0,
,2004.0,2004.0,Michigan,26.0,15-24 years,15-24,Female,F,19.0,703389.0,
,2004.0,2004.0,Michigan,26.0,15-24 years,15-24,Male,M,118.0,730817.0,16.1
,2004.0,2004.0,Michigan,26.0,25-34 years,25-34,Female,F,35.0,632098.0,5.5
,2004.0,2004.0,Michigan,26.0,25-34 years,25-34,Male,M,137.0,632494.0,21.7
,2004.0,2004.0,Michigan,26.0,35-44 years,35-44,Female,F,52.0,748309.0,6.9
,2004.0,2004.0,Michigan,26.0,35-44 years,35-44,Male,M,206.0,741879.0,27.8
,2004.0,2004.0,Michigan,26.0,45-54 years,45-54,Female,F,64.0,754804.0,8.5
,2004.0,2004.0,Michigan,26.0,45-54 years,45-54,Male,M,190.0,733663.0,25.9
,2004.0,2004.0,Michigan,26.0,55-64 years,55-64,Female,F,31.0,525777.0,5.9
,2004.0,2004.0,Michigan,26.0,55-64 years,55-64,Male,M,99.0,498534.0,19.9
,2004.0,2004.0,Michigan,26.0,65-74 years,65-74,Male,M,51.0,290025.0,17.6
,2004.0,2004.0,Michigan,26.0,75-84 years,75-84,Male,M,52.0,184112.0,28.2
,2004.0,2004.0,Michigan,26.0,85+ years,85+,Male,M,16.0,46915.0,
,2004.0,2004.0,Minnesota,27.0,15-24 years,15-24,Female,F,11.0,363559.0,
,2004.0,2004.0,Minnesota,27.0,15-24 years,15-24,Male,M,74.0,379523.0,19.5
,2004.0,2004.0,Minnesota,27.0,25-34 years,25-34,Female,F,13.0,324173.0,
,2004.0,2004.0,Minnesota,27.0,25-34 years,25-34,Male,M,76.0,334395.0,22.7
,2004.0,2004.0,Minnesota,27.0,35-44 years,35-44,Female,F,27.0,386990.0,7.0
,2004.0,2004.0,Minnesota,27.0,35-44 years,35-44,Male,M,94.0,392648.0,23.9
,2004.0,2004.0,Minnesota,27.0,45-54 years,45-54,Female,F,26.0,373503.0,7.0
,2004.0,2004.0,Minnesota,27.0,45-54 years,45-54,Male,M,81.0,376626.0,21.5
,2004.0,2004.0,Minnesota,27.0,55-64 years,55-64,Female,F,11.0,248042.0,
,2004.0,2004.0,Minnesota,27.0,55-64 years,55-64,Male,M,48.0,241258.0,19.9
,2004.0,2004.0,Minnesota,27.0,65-74 years,65-74,Male,M,15.0,141398.0,
,2004.0,2004.0,Minnesota,27.0,75-84 years,75-84,Male,M,23.0,90722.0,25.4
,2004.0,2004.0,Minnesota,27.0,85+ years,85+,Male,M,11.0,27673.0,
,2004.0,2004.0,Mississippi,28.0,15-24 years,15-24,Male,M,44.0,226796.0,19.4
,2004.0,2004.0,Mississippi,28.0,25-34 years,25-34,Male,M,57.0,182286.0,31.3
,2004.0,2004.0,Mississippi,28.0,35-44 years,35-44,Female,F,11.0,206656.0,
,2004.0,2004.0,Mississippi,28.0,35-44 years,35-44,Male,M,51.0,195674.0,26.1
,2004.0,2004.0,Mississippi,28.0,45-54 years,45-54,Female,F,18.0,204157.0,
,2004.0,2004.0,Mississippi,28.0,45-54 years,45-54,Male,M,53.0,192455.0,27.5
,2004.0,2004.0,Mississippi,28.0,55-64 years,55-64,Male,M,43.0,137214.0,31.3
,2004.0,2004.0,Mississippi,28.0,65-74 years,65-74,Male,M,21.0,85709.0,24.5
,2004.0,2004.0,Mississippi,28.0,75-84 years,75-84,Male,M,20.0,46010.0,43.5
,2004.0,2004.0,Missouri,29.0,15-24 years,15-24,Female,F,22.0,411179.0,5.4
,2004.0,2004.0,Missouri,29.0,15-24 years,15-24,Male,M,69.0,422961.0,16.3
,2004.0,2004.0,Missouri,29.0,25-34 years,25-34,Female,F,14.0,364589.0,
,2004.0,2004.0,Missouri,29.0,25-34 years,25-34,Male,M,101.0,362318.0,27.9
,2004.0,2004.0,Missouri,29.0,35-44 years,35-44,Female,F,45.0,419816.0,10.7
,2004.0,2004.0,Missouri,29.0,35-44 years,35-44,Male,M,110.0,413827.0,26.6
,2004.0,2004.0,Missouri,29.0,45-54 years,45-54,Female,F,46.0,418881.0,11.0
,2004.0,2004.0,Missouri,29.0,45-54 years,45-54,Male,M,103.0,402439.0,25.6
,2004.0,2004.0,Missouri,29.0,55-64 years,55-64,Female,F,12.0,308420.0,
,2004.0,2004.0,Missouri,29.0,55-64 years,55-64,Male,M,58.0,285301.0,20.3
,2004.0,2004.0,Missouri,29.0,65-74 years,65-74,Male,M,53.0,180786.0,29.3
,2004.0,2004.0,Missouri,29.0,75-84 years,75-84,Male,M,46.0,110139.0,41.8
,2004.0,2004.0,Missouri,29.0,85+ years,85+,Male,M,13.0,28552.0,
,2004.0,2004.0,Montana,30.0,15-24 years,15-24,Male,M,25.0,72789.0,34.3
,2004.0,2004.0,Montana,30.0,25-34 years,25-34,Male,M,28.0,53180.0,52.7
,2004.0,2004.0,Montana,30.0,35-44 years,35-44,Female,F,13.0,63379.0,
,2004.0,2004.0,Montana,30.0,35-44 years,35-44,Male,M,24.0,62470.0,38.4
,2004.0,2004.0,Montana,30.0,45-54 years,45-54,Male,M,28.0,74196.0,37.7
,2004.0,2004.0,Montana,30.0,55-64 years,55-64,Male,M,16.0,53363.0,
,2004.0,2004.0,Montana,30.0,75-84 years,75-84,Male,M,10.0,19308.0,
,2004.0,2004.0,Nebraska,31.0,15-24 years,15-24,Male,M,29.0,136898.0,21.2
,2004.0,2004.0,Nebraska,31.0,25-34 years,25-34,Male,M,16.0,112632.0,
,2004.0,2004.0,Nebraska,31.0,35-44 years,35-44,Male,M,24.0,122453.0,19.6
,2004.0,2004.0,Nebraska,31.0,45-54 years,45-54,Female,F,10.0,124675.0,
,2004.0,2004.0,Nebraska,31.0,45-54 years,45-54,Male,M,30.0,124421.0,24.1
,2004.0,2004.0,Nebraska,31.0,65-74 years,65-74,Male,M,13.0,51969.0,
,2004.0,2004.0,Nevada,32.0,15-24 years,15-24,Female,F,11.0,147686.0,
,2004.0,2004.0,Nevada,32.0,15-24 years,15-24,Male,M,26.0,158011.0,16.5
,2004.0,2004.0,Nevada,32.0,25-34 years,25-34,Female,F,15.0,165825.0,
,2004.0,2004.0,Nevada,32.0,25-34 years,25-34,Male,M,43.0,177089.0,24.3
,2004.0,2004.0,Nevada,32.0,35-44 years,35-44,Female,F,19.0,172259.0,
,2004.0,2004.0,Nevada,32.0,35-44 years,35-44,Male,M,52.0,186737.0,27.8
,2004.0,2004.0,Nevada,32.0,45-54 years,45-54,Female,F,29.0,160266.0,18.1
,2004.0,2004.0,Nevada,32.0,45-54 years,45-54,Male,M,85.0,162719.0,52.2
,2004.0,2004.0,Nevada,32.0,55-64 years,55-64,Female,F,10.0,128232.0,
,2004.0,2004.0,Nevada,32.0,55-64 years,55-64,Male,M,58.0,126302.0,45.9
,2004.0,2004.0,Nevada,32.0,65-74 years,65-74,Male,M,31.0,77926.0,39.8
,2004.0,2004.0,Nevada,32.0,75-84 years,75-84,Male,M,35.0,38757.0,90.3
,2004.0,2004.0,Nevada,32.0,85+ years,85+,Male,M,11.0,7437.0,
,2004.0,2004.0,New Hampshire,33.0,15-24 years,15-24,Male,M,14.0,88490.0,
,2004.0,2004.0,New Hampshire,33.0,25-34 years,25-34,Male,M,13.0,74097.0,
,2004.0,2004.0,New Hampshire,33.0,35-44 years,35-44,Male,M,22.0,105256.0,20.9
,2004.0,2004.0,New Hampshire,33.0,45-54 years,45-54,Male,M,23.0,102919.0,22.3
,2004.0,2004.0,New Hampshire,33.0,55-64 years,55-64,Male,M,16.0,69260.0,
,2004.0,2004.0,New Jersey,34.0,15-24 years,15-24,Female,F,14.0,522632.0,
,2004.0,2004.0,New Jersey,34.0,15-24 years,15-24,Male,M,64.0,556088.0,11.5
,2004.0,2004.0,New Jersey,34.0,25-34 years,25-34,Female,F,21.0,563180.0,3.7
,2004.0,2004.0,New Jersey,34.0,25-34 years,25-34,Male,M,74.0,560527.0,13.2
,2004.0,2004.0,New Jersey,34.0,35-44 years,35-44,Female,F,21.0,710072.0,3.0
,2004.0,2004.0,New Jersey,34.0,35-44 years,35-44,Male,M,111.0,686463.0,16.2
,2004.0,2004.0,New Jersey,34.0,45-54 years,45-54,Female,F,22.0,649772.0,3.4
,2004.0,2004.0,New Jersey,34.0,45-54 years,45-54,Male,M,102.0,615436.0,16.6
,2004.0,2004.0,New Jersey,34.0,55-64 years,55-64,Female,F,15.0,465646.0,
,2004.0,2004.0,New Jersey,34.0,55-64 years,55-64,Male,M,53.0,419614.0,12.6
,2004.0,2004.0,New Jersey,34.0,65-74 years,65-74,Female,F,10.0,307741.0,
,2004.0,2004.0,New Jersey,34.0,65-74 years,65-74,Male,M,31.0,250019.0,12.4
,2004.0,2004.0,New Jersey,34.0,75-84 years,75-84,Male,M,35.0,162433.0,21.5
,2004.0,2004.0,New Mexico,35.0,15-24 years,15-24,Male,M,71.0,150951.0,47.0
,2004.0,2004.0,New Mexico,35.0,25-34 years,25-34,Female,F,10.0,118480.0,
,2004.0,2004.0,New Mexico,35.0,25-34 years,25-34,Male,M,58.0,119559.0,48.5
,2004.0,2004.0,New Mexico,35.0,35-44 years,35-44,Female,F,15.0,134316.0,
,2004.0,2004.0,New Mexico,35.0,35-44 years,35-44,Male,M,45.0,130512.0,34.5
,2004.0,2004.0,New Mexico,35.0,45-54 years,45-54,Female,F,16.0,138999.0,
,2004.0,2004.0,New Mexico,35.0,45-54 years,45-54,Male,M,40.0,132485.0,30.2
,2004.0,2004.0,New Mexico,35.0,55-64 years,55-64,Female,F,10.0,101296.0,
,2004.0,2004.0,New Mexico,35.0,55-64 years,55-64,Male,M,28.0,94687.0,29.6
,2004.0,2004.0,New Mexico,35.0,65-74 years,65-74,Male,M,19.0,59816.0,
,2004.0,2004.0,New Mexico,35.0,75-84 years,75-84,Male,M,14.0,33683.0,
,2004.0,2004.0,New York,36.0,15-24 years,15-24,Female,F,26.0,1303520.0,2.0
,2004.0,2004.0,New York,36.0,15-24 years,15-24,Male,M,142.0,1349717.0,10.5
,2004.0,2004.0,New York,36.0,25-34 years,25-34,Female,F,34.0,1335147.0,2.5
,2004.0,2004.0,New York,36.0,25-34 years,25-34,Male,M,149.0,1289366.0,11.6
,2004.0,2004.0,New York,36.0,35-44 years,35-44,Female,F,39.0,1507923.0,2.6
,2004.0,2004.0,New York,36.0,35-44 years,35-44,Male,M,192.0,1451119.0,13.2
,2004.0,2004.0,New York,36.0,45-54 years,45-54,Female,F,42.0,1406397.0,3.0
,2004.0,2004.0,New York,36.0,45-54 years,45-54,Male,M,197.0,1317686.0,15.0
,2004.0,2004.0,New York,36.0,55-64 years,55-64,Female,F,29.0,1039260.0,2.8
,2004.0,2004.0,New York,36.0,55-64 years,55-64,Male,M,129.0,914401.0,14.1
,2004.0,2004.0,New York,36.0,65-74 years,65-74,Female,F,12.0,695928.0,
,2004.0,2004.0,New York,36.0,65-74 years,65-74,Male,M,73.0,558295.0,13.1
,2004.0,2004.0,New York,36.0,75-84 years,75-84,Female,F,15.0,549374.0,
,2004.0,2004.0,New York,36.0,75-84 years,75-84,Male,M,67.0,352481.0,19.0
,2004.0,2004.0,New York,36.0,85+ years,85+,Female,F,12.0,234949.0,
,2004.0,2004.0,New York,36.0,85+ years,85+,Male,M,18.0,97197.0,
,2004.0,2004.0,North Carolina,37.0,15-24 years,15-24,Female,F,21.0,576284.0,3.6
,2004.0,2004.0,North Carolina,37.0,15-24 years,15-24,Male,M,110.0,611106.0,18.0
,2004.0,2004.0,North Carolina,37.0,25-34 years,25-34,Female,F,28.0,597383.0,4.7
,2004.0,2004.0,North Carolina,37.0,25-34 years,25-34,Male,M,152.0,596395.0,25.5
,2004.0,2004.0,North Carolina,37.0,35-44 years,35-44,Female,F,59.0,654655.0,9.0
,2004.0,2004.0,North Carolina,37.0,35-44 years,35-44,Male,M,192.0,641468.0,29.9
